1	257
1	273
1	414
1	498
1	515
1	974
2	650
2	655
2	815
2	834
2	845
2	913
3	235
3	401
3	464
3	680
3	822
3	973
4	165
4	345
4	387
4	628
4	841
4	969
5	57
5	424
5	513
5	882
5	990
5	992
6	19
6	222
6	356
6	430
6	956
6	993
7	91
7	333
7	698
7	775
7	808
7	942
8	318
8	580
8	729
8	822
8	827
8	985
9	213
9	297
9	476
9	843
9	934
9	975
10	393
10	456
10	753
10	819
10	962
10	990
11	414
11	515
11	627
11	749
11	974
11	996
12	129
12	334
12	592
12	735
12	892
12	893
13	14
13	98
13	331
13	484
13	533
13	979
14	163
14	533
14	583
14	827
14	979
15	291
15	377
15	475
15	781
15	991
15	992
16	88
16	449
16	471
16	546
16	654
16	977
17	56
17	123
17	143
17	922
17	974
17	984
18	61
18	375
18	386
18	419
18	821
18	831
19	30
19	44
19	222
19	430
19	993
20	142
20	148
20	274
20	428
20	531
20	939
21	602
21	603
21	635
21	865
21	973
21	996
22	147
22	174
22	187
22	521
22	749
22	809
23	344
23	401
23	799
23	822
23	908
23	976
24	160
24	378
24	524
24	676
24	933
24	955
25	119
25	202
25	505
25	509
25	515
26	284
26	330
26	385
26	473
26	514
26	570
27	605
27	725
27	743
27	858
27	930
27	976
28	352
28	444
28	581
28	801
28	904
28	919
29	434
29	496
29	552
29	587
29	699
29	771
30	180
30	222
30	430
30	641
30	993
31	210
31	625
31	632
31	710
31	932
32	662
32	925
32	956
32	957
32	987
33	335
33	459
33	586
33	909
33	948
33	993
34	117
34	188
34	607
34	650
34	785
34	933
35	393
35	456
35	562
35	691
35	794
35	829
36	173
36	280
36	361
36	380
36	767
36	855
37	197
37	325
37	386
37	821
37	831
37	883
38	258
38	293
38	836
38	925
38	930
38	976
39	565
39	686
39	786
39	874
39	938
39	969
40	365
40	805
40	844
40	890
40	901
40	926
41	241
41	781
41	887
41	931
42	209
42	300
42	396
42	498
42	631
42	952
43	161
43	215
43	254
43	395
43	466
43	860
44	678
44	682
44	737
44	883
44	935
45	182
45	187
45	195
45	324
45	861
45	896
46	251
46	404
46	542
46	558
46	725
46	774
47	506
47	538
47	676
47	719
47	798
47	936
48	360
48	512
48	746
48	832
48	982
48	999
49	291
49	364
49	614
49	781
49	991
49	992
50	461
50	578
50	794
50	876
50	904
50	977
51	139
51	309
51	457
51	559
51	684
51	715
52	513
52	754
52	778
52	847
52	884
52	988
53	132
53	208
53	447
53	811
53	989
53	998
54	391
54	440
54	638
54	747
54	863
54	950
55	600
55	606
55	796
55	852
55	866
55	993
56	123
56	136
56	475
56	922
56	984
57	511
57	775
57	819
57	980
57	990
58	193
58	681
58	751
58	858
58	976
58	981
59	102
59	258
59	455
59	551
59	849
59	905
60	214
60	225
60	445
60	829
61	170
61	566
61	753
61	835
61	837
62	557
62	661
62	683
62	705
62	722
62	983
63	646
63	759
63	803
63	907
63	999
64	535
64	868
64	940
64	945
64	948
65	152
65	782
65	788
65	876
65	912
65	946
66	234
66	658
66	742
66	881
66	942
66	946
67	190
67	506
67	538
67	561
67	691
67	798
68	479
68	530
68	708
68	842
68	953
68	961
69	368
69	526
69	528
69	595
69	689
70	141
70	258
70	377
70	392
70	551
70	849
71	126
71	524
71	618
71	626
71	951
71	954
72	592
72	701
72	706
72	809
72	892
72	893
73	234
73	607
73	613
73	780
73	788
73	946
74	329
74	370
74	647
74	673
74	882
74	900
75	204
75	243
75	469
75	537
75	571
75	788
76	186
76	268
76	472
76	494
76	792
76	800
77	421
77	481
77	638
77	867
77	869
77	872
78	102
78	258
78	455
78	539
78	560
78	849
79	315
79	631
79	651
79	708
79	760
79	811
80	384
80	431
80	609
80	721
80	734
80	959
81	185
81	240
81	595
81	620
81	623
81	966
82	96
82	307
82	337
82	590
82	757
82	768
83	117
83	155
83	629
83	731
83	793
83	942
84	277
84	407
84	786
84	870
84	927
84	928
85	287
85	307
85	434
85	587
85	724
85	757
86	442
86	707
86	815
86	830
86	845
86	997
87	116
87	211
87	277
87	295
87	592
87	846
88	199
88	317
88	471
88	519
88	546
89	251
89	604
89	777
89	818
89	838
89	939
90	454
90	656
90	690
90	736
90	806
90	1000
91	93
91	562
91	695
91	738
91	942
92	141
92	150
92	346
92	374
92	973
93	138
93	271
93	301
93	575
93	619
94	291
94	377
94	403
94	781
94	991
94	992
95	321
95	694
95	777
95	818
95	838
95	939
96	307
96	377
96	757
96	768
96	906
97	355
97	370
97	543
97	647
97	744
97	768
98	331
98	464
98	533
98	589
98	979
99	304
99	353
99	382
99	552
99	906
100	135
100	391
100	768
100	823
100	865
100	900
101	288
101	347
101	471
101	490
101	506
101	798
102	420
102	455
102	849
102	851
103	335
103	500
103	821
103	844
103	926
103	976
104	401
104	524
104	548
104	740
104	894
104	955
105	320
105	429
105	852
105	921
105	927
105	992
106	401
106	464
106	788
106	822
106	867
106	872
107	649
107	673
107	764
107	790
107	848
107	900
108	325
108	386
108	801
108	821
108	831
108	883
109	570
109	666
109	864
109	907
109	916
109	949
110	404
110	483
110	705
110	825
110	828
110	970
111	410
111	839
111	848
111	922
111	950
111	972
112	212
112	248
112	641
112	733
113	580
113	583
113	688
113	857
113	885
113	920
114	189
114	253
114	585
114	603
114	648
114	996
115	321
115	550
115	818
115	838
115	842
115	939
116	211
116	277
116	295
116	303
116	348
117	155
117	333
117	738
117	942
118	454
118	638
118	690
118	736
118	806
118	1000
119	202
119	347
119	505
119	509
120	341
120	460
120	526
120	595
120	634
120	689
121	416
121	418
121	577
121	611
121	825
121	988
122	216
122	249
122	479
122	503
122	684
122	715
123	136
123	922
123	977
123	984
124	224
124	340
124	868
124	940
124	945
124	948
125	266
125	398
125	554
125	589
125	891
125	934
126	348
126	507
126	624
126	663
126	951
127	326
127	328
127	664
127	770
127	853
127	994
128	237
128	424
128	726
128	775
128	819
128	990
129	592
129	701
129	719
129	892
129	893
130	227
130	709
130	712
130	720
130	850
130	949
131	488
131	705
131	783
131	812
131	917
131	983
132	479
132	751
132	882
132	990
132	995
133	192
133	562
133	659
133	758
133	884
133	891
134	310
134	667
134	766
134	826
134	866
134	997
135	543
135	647
135	673
135	880
135	882
136	159
136	718
136	922
136	984
137	147
137	223
137	521
137	590
137	727
137	809
138	284
138	329
138	619
138	774
138	786
139	772
139	833
139	956
139	957
139	987
140	166
140	435
140	496
140	633
140	747
140	777
141	150
141	346
141	374
142	648
142	730
142	839
142	863
142	950
143	572
143	670
143	857
143	879
143	885
144	246
144	591
144	663
144	802
144	964
144	978
145	229
145	572
145	597
145	732
145	942
145	952
146	497
146	797
146	807
146	814
146	902
146	968
147	521
147	590
147	718
147	809
148	322
148	428
148	531
148	803
148	921
149	294
149	315
149	651
149	708
149	760
149	847
150	346
150	374
150	874
151	630
151	722
151	815
151	899
151	935
151	995
152	402
152	613
152	780
152	986
152	993
153	294
153	315
153	530
153	708
153	760
153	771
154	251
154	474
154	483
154	542
154	825
154	946
155	234
155	333
155	695
155	942
156	576
156	714
156	717
156	743
156	768
156	977
157	229
157	462
157	732
157	858
157	942
157	952
158	170
158	470
158	489
158	596
158	753
158	912
159	271
159	388
159	932
159	984
160	514
160	548
160	845
160	955
161	480
161	659
161	758
161	778
161	929
162	433
162	568
162	617
162	846
162	892
162	959
163	292
163	331
163	533
163	717
163	979
164	317
164	868
164	929
164	940
164	945
164	948
165	345
165	387
165	841
165	955
166	435
166	480
166	487
166	496
166	633
167	330
167	339
167	578
167	677
167	843
167	924
168	176
168	881
168	906
169	230
169	232
169	739
169	765
169	889
169	983
170	527
170	566
170	832
170	955
171	172
171	504
171	637
171	758
171	778
171	862
172	221
172	254
172	712
172	860
172	866
173	174
173	361
173	380
173	767
173	855
174	521
174	590
174	642
174	809
175	213
175	504
175	727
175	795
175	941
175	986
176	761
176	906
177	737
177	918
177	967
177	982
177	999
178	570
178	856
178	907
178	946
178	949
179	404
179	558
179	648
179	825
179	972
179	977
180	445
180	744
180	762
180	833
180	993
182	187
182	195
182	324
182	336
182	896
183	361
183	380
183	691
183	822
183	869
183	895
184	423
184	612
184	644
184	801
184	897
184	919
185	206
185	426
185	491
185	620
185	623
186	268
186	450
186	494
186	615
186	792
