1	1352
1	3592
1	4274
1	4678
1	4856
1	5095
1	5335
1	5451
1	5644
1	5652
1	6223
1	6896
2	873
2	2029
2	2189
2	3083
2	4274
2	4866
2	5311
2	5322
2	6295
2	6326
2	6414
2	6652
3	192
3	639
3	1772
3	4033
3	4342
3	4354
3	4626
3	4745
3	6755
3	6813
3	6905
3	6978
4	736
4	1179
4	1192
4	1364
4	1552
4	3530
4	4106
4	5322
4	6414
4	6452
4	6523
4	6667
5	353
5	369
5	1750
5	2326
5	2463
5	2802
5	3662
5	4263
5	5080
5	6142
5	6355
5	6988
6	2380
6	2589
6	2592
6	4070
6	4961
6	5707
6	5826
6	5895
6	5896
6	6054
6	6573
6	6593
7	1652
7	2022
7	2703
7	4139
7	4161
7	4458
7	4901
7	5016
7	5929
7	6260
7	6490
7	6763
8	461
8	797
8	2148
8	2212
8	2242
8	3134
8	3769
8	4002
8	4307
8	5073
8	5394
8	5921
9	316
9	338
9	1143
9	1379
9	2292
9	2703
9	3803
9	5016
9	5177
9	5794
9	6640
9	6680
10	975
10	1122
10	1799
10	1843
10	2020
10	2675
10	3484
10	4882
10	5518
10	6124
10	6673
10	6989
11	214
11	1117
11	2069
11	2975
11	3867
11	4110
11	4202
11	4409
11	4993
11	5633
11	5973
11	6332
12	1821
12	2253
12	4384
12	4622
12	5001
12	5745
12	5950
12	5982
12	5997
12	6009
12	6229
12	6508
13	23
13	344
13	846
13	1004
13	2417
13	2473
13	2676
13	3205
13	4328
13	5346
13	5400
13	6921
14	2450
14	2860
14	3023
14	3132
14	3300
14	3460
14	4397
14	4591
14	5449
14	5777
14	6116
14	6687
15	751
15	841
15	1642
15	2012
15	3225
15	3742
15	3825
15	4533
15	5405
15	6931
15	6952
15	6994
16	1732
16	2464
16	3277
16	3352
16	4286
16	4388
16	4694
16	4804
16	4881
16	4991
16	6416
16	6824
17	369
17	379
17	728
17	1246
17	1752
17	2111
17	3460
17	3733
17	3800
17	5112
17	5583
17	6666
18	2423
18	2799
18	3641
18	3773
18	4294
18	5292
18	5389
18	6148
18	6249
18	6314
18	6455
18	6811
19	899
19	2237
19	2386
19	2890
19	2998
19	3934
19	4348
19	4425
19	5459
19	6260
19	6526
19	6862
20	93
20	98
20	499
20	2058
20	2942
20	3436
20	3561
20	3800
20	6123
20	6252
20	6662
20	6808
21	340
21	1553
21	2514
21	2687
21	2697
21	3850
21	4272
21	4495
21	4718
21	5993
21	6003
21	6756
22	459
22	2874
22	4046
22	4167
22	5143
22	5209
22	5376
22	5631
22	5661
22	6191
22	6783
22	6805
23	13
23	1638
23	2479
23	3498
23	3721
23	3968
23	4145
23	4328
23	4351
23	4661
